Category,Model Family,Portfolio,Equity Allocation,Market Condition,Market State,Rebal Type,Rebal Value,TLH Status,Strategy Label,Final NAV,Total Return,CAGR,Volatility (Ann),Sharpe Ratio,Max Drawdown,Return Skewness,Return Kurtosis,Tracking Error (Ann),Information Ratio,Tax Paid,Realized Losses (All),TLH Losses,Rebal Losses,TLH Event Count,Execution Costs,Tax Alpha 2,Loss Carryforward ST,Loss Carryforward LT,Liquidation NAV,Unrealized Gain ST,Unrealized Gain LT,Liquidation Tax,Liquidation Exec Cost
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Bear Market,Bear (2007–2008),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,756926.260000,-0.243074,-0.236560,0.212185,-1.114900,-0.351853,-0.182800,3.609500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,757067.950000,0.000000,-241875.170000,-1050.000000,908.310000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Bear Market,Bear (2007–2008),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,740979.200000,-0.259021,-0.252154,0.248814,-1.013400,-0.375819,0.113700,4.856200,0.045157,-0.297400,-1050.000000,198188.980000,157870.843156,40318.136069,11,4275.420000,-12825.892089,0.000000,0.000000,740091.280000,22633.460000,-85376.370000,0.000000,887.920000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Bear Market,Bear (2007–2008),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,737999.740000,-0.262000,-0.255069,0.216677,-1.177200,-0.367454,0.090900,3.583700,0.042228,-0.459300,-1050.000000,213584.230000,213584.233974,0.000000,11,3896.190000,-18926.527526,0.000000,0.000000,737115.400000,34807.000000,-80376.840000,0.000000,884.340000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Bear Market,Bear (2007–2008),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,737999.740000,-0.262000,-0.255069,0.216677,-1.177200,-0.367454,0.090900,3.583700,0.042228,-0.459300,-1050.000000,213584.230000,213584.233974,0.000000,11,3896.190000,-18926.527526,0.000000,0.000000,737115.400000,34807.000000,-80376.840000,0.000000,884.340000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Bear Market,Bear (2007–2008),Calendar,Monthly,Off,Monthly Rebal | No TLH,744482.760000,-0.255517,-0.248727,0.233122,-1.066900,-0.368610,-0.132600,3.706100,0.000000,0.000000,-431.199199,9636.180000,0.000000,9636.182264,0,1629.280000,,0.000000,0.000000,744208.700000,-21734.530000,-228668.240000,-618.800000,892.860000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Bear Market,Bear (2007–2008),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,740965.140000,-0.259035,-0.252168,0.228689,-1.102700,-0.368108,-0.195100,3.828600,0.000000,0.000000,459.750761,1225.390000,0.000000,1225.389851,0,1336.010000,,0.000000,0.000000,741585.180000,-16274.560000,-242278.120000,-1509.750000,889.710000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Bear Market,Bear (2007–2008),Calendar,Yearly,Off,Yearly Rebal | No TLH,753978.720000,-0.246021,-0.239441,0.214368,-1.117000,-0.354382,-0.187300,3.596100,0.000000,0.000000,130.840283,0.000000,0.000000,0.000000,0,1215.210000,,0.000000,0.000000,754010.020000,-2674.940000,-242374.130000,-936.230000,904.930000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Bear Market,Bear (2007–2008),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,742728.900000,-0.257271,-0.250443,0.242871,-1.031200,-0.372739,-0.176200,3.737500,0.030935,-0.083700,-1050.000000,188595.640000,109990.004845,78605.633770,14,6054.890000,-1753.861084,0.000000,0.000000,741838.880000,8212.390000,-81844.330000,0.000000,890.010000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Bear Market,Bear (2007–2008),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,739004.650000,-0.260995,-0.254086,0.237073,-1.071800,-0.372752,-0.257300,3.903800,0.030692,-0.090800,-1050.000000,159158.630000,127607.492224,31551.137419,23,4077.100000,-1960.494672,0.000000,0.000000,738119.100000,-19048.920000,-82336.040000,0.000000,885.550000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Bear Market,Bear (2007–2008),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,742270.570000,-0.257729,-0.250891,0.218278,-1.149400,-0.364730,-0.498600,3.827600,0.037826,-0.326100,-1050.000000,190758.040000,190758.044849,0.000000,18,3975.850000,-11708.156314,0.000000,0.000000,741381.100000,16495.560000,-80914.930000,0.000000,889.460000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Bear Market,Bear (2007–2008),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,745282.710000,-0.254717,-0.247945,0.233546,-1.061700,-0.367056,-0.133700,3.698800,0.000000,0.000000,1659.567093,65.700000,0.000000,65.701949,0,1389.320000,,0.000000,0.000000,747095.940000,-10145.140000,-246264.890000,-2709.570000,896.330000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Bear Market,Bear (2007–2008),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,756926.260000,-0.243074,-0.236560,0.212185,-1.114900,-0.351853,-0.182800,3.609500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,757067.950000,0.000000,-241875.170000,-1050.000000,908.310000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Bear Market,Bear (2007–2008),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,732496.290000,-0.267504,-0.260454,0.244603,-1.064800,-0.381947,0.098600,4.204200,0.043062,-0.310800,-1050.000000,184707.690000,156198.009414,28509.677773,13,4326.490000,-12786.421360,0.000000,0.000000,731618.550000,451.660000,-84898.580000,0.000000,877.740000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Bear Market,Bear (2007–2008),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,737999.740000,-0.262000,-0.255069,0.216677,-1.177200,-0.367454,0.090900,3.583700,0.042228,-0.459300,-1050.000000,213584.230000,213584.233974,0.000000,11,3896.190000,-18926.527526,0.000000,0.000000,737115.400000,34807.000000,-80376.840000,0.000000,884.340000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1095466.530000,0.095467,0.123711,0.076048,1.626800,-0.035963,-0.763100,2.171500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1060319.190000,96665.090000,0.000000,33832.780000,1314.560000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1095466.530000,0.095467,0.123711,0.076048,1.626800,-0.035963,-0.763100,2.171500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1060319.190000,96665.090000,0.000000,33832.780000,1314.560000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1095466.530000,0.095467,0.123711,0.076048,1.626800,-0.035963,-0.763100,2.171500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1060319.190000,96665.090000,0.000000,33832.780000,1314.560000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1096766.430000,0.096766,0.125417,0.076060,1.648900,-0.035963,-0.770500,2.180100,0.001265,-0.015200,-1050.000000,3861.630000,3861.631326,0.000000,1,1281.500000,1299.905699,0.000000,0.000000,1060452.300000,100859.570000,0.000000,34999.280000,1314.860000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1096766.430000,0.096766,0.125417,0.076060,1.648900,-0.035963,-0.770500,2.180100,0.001265,-0.015200,-1050.000000,3861.630000,3861.631326,0.000000,1,1281.500000,1299.905699,0.000000,0.000000,1060452.300000,100859.570000,0.000000,34999.280000,1314.860000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1096766.430000,0.096766,0.125417,0.076060,1.648900,-0.035963,-0.770500,2.180100,0.001265,-0.015200,-1050.000000,3861.630000,3861.631326,0.000000,1,1281.500000,1299.905699,0.000000,0.000000,1060452.300000,100859.570000,0.000000,34999.280000,1314.860000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Baseline Market,Baseline (2010–2019),Calendar,Monthly,Off,Monthly Rebal | No TLH,1095490.970000,0.095491,0.123743,0.076191,1.624100,-0.036020,-0.756600,2.192700,0.000000,0.000000,1038.595394,135.770000,0.000000,135.768853,0,1369.890000,,0.000000,0.000000,1060907.110000,95051.500000,0.000000,33268.020000,1315.840000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Baseline Market,Baseline (2010–2019),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1095622.610000,0.095623,0.123916,0.075946,1.631600,-0.035854,-0.760600,2.148400,0.000000,0.000000,349.530632,0.000000,0.000000,0.000000,0,1238.680000,,0.000000,0.000000,1060633.190000,96212.160000,0.000000,33674.260000,1315.170000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Baseline Market,Baseline (2010–2019),Calendar,Yearly,Off,Yearly Rebal | No TLH,1095466.530000,0.095467,0.123711,0.076048,1.626800,-0.035963,-0.763100,2.171500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1060319.190000,96665.090000,0.000000,33832.780000,1314.560000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Baseline Market,Baseline (2010–2019),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1095490.970000,0.095491,0.123743,0.076191,1.624100,-0.036020,-0.756600,2.192700,0.000000,0.000000,1038.595394,135.770000,0.000000,135.768853,0,1369.890000,0.000000,0.000000,0.000000,1060907.110000,95051.500000,0.000000,33268.020000,1315.840000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Baseline Market,Baseline (2010–2019),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1097229.440000,0.097229,0.126025,0.075963,1.659000,-0.035854,-0.768700,2.156500,0.001527,0.251000,-1005.421805,3874.430000,3874.432894,0.000000,2,1322.000000,1606.828082,0.000000,0.000000,1060767.440000,100418.650000,0.000000,35146.530000,1315.470000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Baseline Market,Baseline (2010–2019),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1096766.430000,0.096766,0.125417,0.076060,1.648900,-0.035963,-0.770500,2.180100,0.001265,-0.015200,-1050.000000,3861.630000,3861.631326,0.000000,1,1281.500000,1299.905699,0.000000,0.000000,1060452.300000,100859.570000,0.000000,34999.280000,1314.860000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Baseline Market,Baseline (2010–2019),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1095466.530000,0.095467,0.123711,0.076048,1.626800,-0.035963,-0.763100,2.171500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1060319.190000,96665.090000,0.000000,33832.780000,1314.560000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Baseline Market,Baseline (2010–2019),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1095466.530000,0.095467,0.123711,0.076048,1.626800,-0.035963,-0.763100,2.171500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1060319.190000,96665.090000,0.000000,33832.780000,1314.560000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Baseline Market,Baseline (2010–2019),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1096766.430000,0.096766,0.125417,0.076060,1.648900,-0.035963,-0.770500,2.180100,0.001265,-0.015200,-1050.000000,3861.630000,3861.631326,0.000000,1,1281.500000,1299.905699,0.000000,0.000000,1060452.300000,100859.570000,0.000000,34999.280000,1314.860000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Baseline Market,Baseline (2010–2019),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1096766.430000,0.096766,0.125417,0.076060,1.648900,-0.035963,-0.770500,2.180100,0.001265,-0.015200,-1050.000000,3861.630000,3861.631326,0.000000,1,1281.500000,1299.905699,0.000000,0.000000,1060452.300000,100859.570000,0.000000,34999.280000,1314.860000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Bull Market,Bull (2023–2024),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,991994.330000,-0.008006,-0.286513,0.093864,-3.052400,-0.017839,0.102800,-1.327900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,991853.930000,-6807.110000,0.000000,-1050.000000,1190.390000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Bull Market,Bull (2023–2024),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,991994.330000,-0.008006,-0.286513,0.093864,-3.052400,-0.017839,0.102800,-1.327900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,991853.930000,-6807.110000,0.000000,-1050.000000,1190.390000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Bull Market,Bull (2023–2024),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,991994.330000,-0.008006,-0.286513,0.093864,-3.052400,-0.017839,0.102800,-1.327900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,991853.930000,-6807.110000,0.000000,-1050.000000,1190.390000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Bull Market,Bull (2023–2024),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,991994.330000,-0.008006,-0.286513,0.093864,-3.052400,-0.017839,0.102800,-1.327900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,991853.930000,-6807.110000,0.000000,-1050.000000,1190.390000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Bull Market,Bull (2023–2024),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,991994.330000,-0.008006,-0.286513,0.093864,-3.052400,-0.017839,0.102800,-1.327900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,991853.930000,-6807.110000,0.000000,-1050.000000,1190.390000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Bull Market,Bull (2023–2024),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,991994.330000,-0.008006,-0.286513,0.093864,-3.052400,-0.017839,0.102800,-1.327900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,991853.930000,-6807.110000,0.000000,-1050.000000,1190.390000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Bull Market,Bull (2023–2024),Calendar,Monthly,Off,Monthly Rebal | No TLH,991994.330000,-0.008006,-0.286513,0.093864,-3.052400,-0.017839,0.102800,-1.327900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,991853.930000,-6807.110000,0.000000,-1050.000000,1190.390000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Bull Market,Bull (2023–2024),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,991994.330000,-0.008006,-0.286513,0.093864,-3.052400,-0.017839,0.102800,-1.327900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,991853.930000,-6807.110000,0.000000,-1050.000000,1190.390000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Bull Market,Bull (2023–2024),Calendar,Yearly,Off,Yearly Rebal | No TLH,991994.330000,-0.008006,-0.286513,0.093864,-3.052400,-0.017839,0.102800,-1.327900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,991853.930000,-6807.110000,0.000000,-1050.000000,1190.390000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Bull Market,Bull (2023–2024),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,991994.330000,-0.008006,-0.286513,0.093864,-3.052400,-0.017839,0.102800,-1.327900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,991853.930000,-6807.110000,0.000000,-1050.000000,1190.390000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Bull Market,Bull (2023–2024),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,991994.330000,-0.008006,-0.286513,0.093864,-3.052400,-0.017839,0.102800,-1.327900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,991853.930000,-6807.110000,0.000000,-1050.000000,1190.390000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Bull Market,Bull (2023–2024),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,991994.330000,-0.008006,-0.286513,0.093864,-3.052400,-0.017839,0.102800,-1.327900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,991853.930000,-6807.110000,0.000000,-1050.000000,1190.390000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Bull Market,Bull (2023–2024),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,991994.330000,-0.008006,-0.286513,0.093864,-3.052400,-0.017839,0.102800,-1.327900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,991853.930000,-6807.110000,0.000000,-1050.000000,1190.390000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Bull Market,Bull (2023–2024),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,991994.330000,-0.008006,-0.286513,0.093864,-3.052400,-0.017839,0.102800,-1.327900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,991853.930000,-6807.110000,0.000000,-1050.000000,1190.390000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Bull Market,Bull (2023–2024),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,991994.330000,-0.008006,-0.286513,0.093864,-3.052400,-0.017839,0.102800,-1.327900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,991853.930000,-6807.110000,0.000000,-1050.000000,1190.390000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Bull Market,Bull (2023–2024),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,991994.330000,-0.008006,-0.286513,0.093864,-3.052400,-0.017839,0.102800,-1.327900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,991853.930000,-6807.110000,0.000000,-1050.000000,1190.390000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1165170.590000,0.165171,0.162391,0.125770,1.291200,-0.124021,0.826700,16.173900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1130498.550000,0.000000,166369.150000,33273.830000,1398.200000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1165170.590000,0.165171,0.162391,0.125770,1.291200,-0.124021,0.826700,16.173900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1130498.550000,0.000000,166369.150000,33273.830000,1398.200000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1165170.590000,0.165171,0.162391,0.125770,1.291200,-0.124021,0.826700,16.173900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1130498.550000,0.000000,166369.150000,33273.830000,1398.200000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1174802.150000,0.174802,0.171849,0.126927,1.353900,-0.124205,0.870900,16.875800,0.006593,1.226200,-1050.000000,63265.880000,63265.882909,0.000000,8,2174.620000,9631.559515,0.000000,0.000000,1125239.630000,142723.600000,96469.050000,48154.010000,1408.500000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1174802.150000,0.174802,0.171849,0.126927,1.353900,-0.124205,0.870900,16.875800,0.006593,1.226200,-1050.000000,63265.880000,63265.882909,0.000000,8,2174.620000,9631.559515,0.000000,0.000000,1125239.630000,142723.600000,96469.050000,48154.010000,1408.500000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Past 5 Years,Past 5Y (2021–2025),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1174802.150000,0.174802,0.171849,0.126927,1.353900,-0.124205,0.870900,16.875800,0.006593,1.226200,-1050.000000,63265.880000,63265.882909,0.000000,8,2174.620000,9631.559515,0.000000,0.000000,1125239.630000,142723.600000,96469.050000,48154.010000,1408.500000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Past 5 Years,Past 5Y (2021–2025),Calendar,Monthly,Off,Monthly Rebal | No TLH,1157174.120000,0.157174,0.154538,0.127774,1.209500,-0.127062,0.889200,17.028600,0.000000,0.000000,4169.649280,614.650000,0.000000,614.646459,0,1471.990000,,0.000000,0.000000,1124068.170000,9688.650000,141606.530000,31712.330000,1393.610000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Past 5 Years,Past 5Y (2021–2025),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1160855.810000,0.160856,0.158153,0.127720,1.238300,-0.125831,0.893800,17.039300,0.000000,0.000000,3751.892252,2.670000,0.000000,2.669318,0,1385.480000,,0.000000,0.000000,1126940.610000,9753.150000,145520.340000,32517.670000,1397.530000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Past 5 Years,Past 5Y (2021–2025),Calendar,Yearly,Off,Yearly Rebal | No TLH,1165590.520000,0.165591,0.162803,0.126033,1.291700,-0.124283,0.829100,16.202400,0.000000,0.000000,0.472951,2.670000,0.000000,2.669318,0,1204.620000,,0.000000,0.000000,1130731.210000,678.320000,166115.930000,33460.600000,1398.710000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Past 5 Years,Past 5Y (2021–2025),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1156671.760000,0.156672,0.154044,0.126716,1.215700,-0.127062,0.921300,17.662100,0.004289,-0.433000,2110.845193,6958.460000,6548.284015,410.172175,1,1560.190000,-502.353295,0.000000,0.000000,1121344.320000,19973.780000,134730.420000,33936.910000,1390.540000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Past 5 Years,Past 5Y (2021–2025),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1159458.060000,0.159458,0.156781,0.125605,1.248200,-0.124615,0.945500,17.955100,0.006274,-0.436800,1623.861013,8933.860000,7513.134329,1420.721802,3,1641.080000,-1397.752122,0.000000,0.000000,1121049.240000,34101.540000,125399.910000,37015.520000,1393.300000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Past 5 Years,Past 5Y (2021–2025),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1175246.420000,0.175246,0.172285,0.127199,1.354500,-0.124474,0.873500,16.905700,0.006604,1.227700,-1050.000000,63452.630000,63449.958823,2.669318,13,2183.470000,9655.906047,0.000000,0.000000,1125491.690000,143580.090000,96248.410000,48345.700000,1409.040000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1161553.120000,0.161553,0.158838,0.127559,1.245200,-0.125618,0.868300,16.592100,0.000000,0.000000,5450.798190,0.000000,0.000000,0.000000,0,1378.570000,,0.000000,0.000000,1128534.260000,7044.660000,145764.120000,31618.460000,1400.400000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1165170.590000,0.165171,0.162391,0.125770,1.291200,-0.124021,0.826700,16.173900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1130498.550000,0.000000,166369.150000,33273.830000,1398.200000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1171820.670000,0.171821,0.168921,0.127318,1.326800,-0.124253,0.873500,16.507800,0.005018,1.736500,2604.672389,47829.220000,46651.804472,1177.415274,8,2741.930000,10267.548217,0.000000,0.000000,1122843.490000,89248.770000,81654.000000,47567.870000,1409.310000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Past 5 Years,Past 5Y (2021–2025),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1174802.150000,0.174802,0.171849,0.126927,1.353900,-0.124205,0.870900,16.875800,0.006593,1.226200,-1050.000000,63265.880000,63265.882909,0.000000,8,2174.620000,9631.559515,0.000000,0.000000,1125239.630000,142723.600000,96469.050000,48154.010000,1408.500000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1165170.590000,0.165171,0.162391,0.125770,1.291200,-0.124021,0.826700,16.173900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1130498.550000,0.000000,166369.150000,33273.830000,1398.200000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1165170.590000,0.165171,0.162391,0.125770,1.291200,-0.124021,0.826700,16.173900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1130498.550000,0.000000,166369.150000,33273.830000,1398.200000
Balanced,GuidePath Core,GuidePath Core - 60-40,0.582000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1165170.590000,0.165171,0.162391,0.125770,1.291200,-0.124021,0.826700,16.173900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1130498.550000,0.000000,166369.150000,33273.830000,1398.200000
