Portfolio,Market Condition,Market State,Rebal Type,Rebal Value,TLH Status,Strategy Label,Final NAV,Total Return,CAGR,Volatility (Ann),Sharpe Ratio,Max Drawdown,Return Skewness,Return Kurtosis,Tracking Error (Ann),Information Ratio,Tax Paid,Realized Losses (All),TLH Losses,Rebal Losses,TLH Event Count,Execution Costs,Tax Alpha 2,Loss Carryforward ST,Loss Carryforward LT,Liquidation NAV,Unrealized Gain ST,Unrealized Gain LT,Liquidation Tax,Liquidation Exec Cost
100/0 (TA ETF),Past 10 Years,Past 10Y (2016–2025),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,2307663.100000,1.307663,0.108544,0.189258,0.573500,-0.334019,-0.468300,14.361000,0.000000,0.000000,28815.303394,15465.450000,0.000000,15465.451634,0,2623.520000,,0.000000,0.000000,2059990.180000,31613.750000,1169129.550000,244890.720000,2782.200000
100/0 (TA ETF),Past 10 Years,Past 10Y (2016–2025),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,2261862.550000,1.261863,0.105809,0.187463,0.564400,-0.331429,-0.513300,13.926900,0.007129,-0.406600,35141.069131,153432.260000,151491.708990,1940.547995,106,7469.360000,-45800.547411,0.000000,0.000000,2021162.750000,32587.330000,1132825.410000,237970.650000,2729.160000
100/0 (TA ETF),Past 10 Years,Past 10Y (2016–2025),Calendar,Yearly,Off,Yearly Rebal | No TLH,2336313.580000,1.336314,0.110230,0.189270,0.582400,-0.334021,-0.476300,14.276300,0.000000,0.000000,27248.949893,5106.350000,0.000000,5106.348995,0,2050.110000,,0.000000,0.000000,2084109.740000,23269.000000,1206226.470000,249389.440000,2814.400000
100/0 (TA ETF),Past 10 Years,Past 10Y (2016–2025),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,2245355.390000,1.245355,0.104811,0.188361,0.556400,-0.331281,-0.509800,13.641300,0.013661,-0.408700,74510.804908,154799.580000,154342.482609,457.093604,42,6313.630000,-90958.190719,0.000000,0.000000,2011492.350000,24321.520000,1114664.240000,231160.140000,2702.900000
100/0 (TA ETF),Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,2333167.750000,1.333168,0.110046,0.189966,0.579300,-0.334304,-0.470300,14.171900,0.000000,0.000000,17071.326625,0.000000,0.000000,0.000000,0,1705.340000,,0.000000,0.000000,2076803.920000,0.000000,1267794.290000,253558.860000,2804.960000
100/0 (TA ETF),Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,2237061.870000,1.237062,0.104307,0.190010,0.549000,-0.334502,-0.533400,13.918300,0.014513,-0.406700,62096.270374,300472.430000,300472.431168,0.000000,29,8762.500000,-96105.872603,139968.524383,0.000000,2019374.730000,0.000000,1190651.060000,215002.670000,2684.470000
100/0 (TA ETF),Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,2366407.240000,1.366407,0.111983,0.190930,0.586500,-0.331589,-0.440000,13.955700,0.000000,0.000000,16671.470605,0.000000,0.000000,0.000000,0,1656.830000,,0.000000,0.000000,2103273.800000,0.000000,1301378.190000,260275.640000,2857.800000
100/0 (TA ETF),Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,2319682.530000,1.319683,0.109253,0.192073,0.568800,-0.329163,-0.479900,13.294200,0.016952,-0.170700,85120.130291,133985.640000,133985.636437,0.000000,12,6028.050000,-46724.706472,0.000000,0.000000,2118642.260000,0.000000,988735.870000,198182.150000,2858.130000
100/0 (TA ETF),Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,2419993.590000,1.419994,0.115055,0.194258,0.592300,-0.332731,-0.403700,13.505400,0.000000,0.000000,46886.958493,0.000000,0.000000,0.000000,0,1993.580000,,0.000000,0.000000,2168188.240000,13048.180000,1221391.160000,248845.090000,2960.260000
100/0 (TA ETF),Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,2375075.990000,1.375076,0.112484,0.196808,0.571500,-0.330831,-0.494300,13.023800,0.020393,-0.134200,164122.003349,134133.380000,134133.375896,0.000000,10,7000.420000,-44917.603126,35215.823039,82736.868642,2224083.100000,46479.260000,684789.830000,147943.330000,3049.560000
100/0 (TA ETF),Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,2465419.850000,1.465420,0.117614,0.194243,0.605500,-0.332731,-0.402600,13.508400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,2169137.670000,0.000000,1466618.420000,293323.680000,2958.500000
100/0 (TA ETF),Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,2550426.200000,1.550426,0.122292,0.195469,0.625600,-0.330831,-0.415600,12.909200,0.012533,0.360100,-2100.000000,134133.380000,134133.375896,0.000000,10,3677.720000,85006.341827,35215.823039,0.000000,2233280.030000,0.000000,1686137.290000,314086.920000,3059.250000
100/0 (TA ETF),Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,2386780.850000,1.386781,0.113158,0.191853,0.589800,-0.334475,-0.449300,13.838500,0.000000,0.000000,4035.641614,0.000000,0.000000,0.000000,0,1371.640000,,0.000000,0.000000,2109509.890000,0.000000,1372009.930000,274401.990000,2868.980000
100/0 (TA ETF),Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,2470858.480000,1.470858,0.117917,0.192045,0.614000,-0.331756,-0.463600,13.112300,0.012925,0.355500,-2100.000000,149766.140000,149766.135615,0.000000,13,3750.000000,84077.626222,35215.823039,0.000000,2169706.870000,0.000000,1600194.550000,298187.830000,2963.770000
