Category,Model Family,Portfolio,Equity Allocation,Market Condition,Market State,Rebal Type,Rebal Value,TLH Status,Strategy Label,Final NAV,Total Return,CAGR,Volatility (Ann),Sharpe Ratio,Max Drawdown,Return Skewness,Return Kurtosis,Tracking Error (Ann),Information Ratio,Tax Paid,Realized Losses (All),TLH Losses,Rebal Losses,TLH Event Count,Execution Costs,Tax Alpha 2,Loss Carryforward ST,Loss Carryforward LT,Liquidation NAV,Unrealized Gain ST,Unrealized Gain LT,Liquidation Tax,Liquidation Exec Cost
Balanced,FFG Qualified,FFG Qualified - 35-65,0.330000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1090828.260000,0.090828,0.076287,0.095381,0.799800,-0.103426,0.342500,12.047700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1071113.900000,0.000000,92026.820000,18405.360000,1308.990000
Balanced,FFG Qualified,FFG Qualified - 35-65,0.330000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1090828.260000,0.090828,0.076287,0.095381,0.799800,-0.103426,0.342500,12.047700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1071113.900000,0.000000,92026.820000,18405.360000,1308.990000
Balanced,FFG Qualified,FFG Qualified - 35-65,0.330000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1089607.200000,0.089607,0.075268,0.096669,0.778600,-0.104909,0.337200,12.240300,0.004690,-0.450100,-1050.000000,60993.510000,60993.506693,0.000000,8,2242.580000,-1221.065407,0.000000,0.000000,1058226.090000,133426.060000,18367.220000,30074.840000,1306.270000
Balanced,FFG Qualified,FFG Qualified - 35-65,0.330000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1089607.200000,0.089607,0.075268,0.096669,0.778600,-0.104909,0.337200,12.240300,0.004690,-0.450100,-1050.000000,60993.510000,60993.506693,0.000000,8,2242.580000,-1221.065407,0.000000,0.000000,1058226.090000,133426.060000,18367.220000,30074.840000,1306.270000
Balanced,FFG Qualified,FFG Qualified - 35-65,0.330000,Past 10 Years,Past 10Y (2016–2025),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1089607.200000,0.089607,0.075268,0.096669,0.778600,-0.104909,0.337200,12.240300,0.004690,-0.450100,-1050.000000,60993.510000,60993.506693,0.000000,8,2242.580000,-1221.065407,0.000000,0.000000,1058226.090000,133426.060000,18367.220000,30074.840000,1306.270000
Balanced,FFG Qualified,FFG Qualified - 35-65,0.330000,Past 10 Years,Past 10Y (2016–2025),Calendar,Monthly,Off,Monthly Rebal | No TLH,1088563.330000,0.088563,0.074397,0.094904,0.783900,-0.103555,0.409600,13.234200,0.000000,0.000000,2237.929634,415.360000,0.000000,415.359346,0,1489.060000,,0.000000,0.000000,1069214.530000,6851.210000,78210.700000,18040.060000,1308.740000
Balanced,FFG Qualified,FFG Qualified - 35-65,0.330000,Past 10 Years,Past 10Y (2016–2025),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1089711.170000,0.089711,0.075355,0.095083,0.792500,-0.103343,0.403900,13.134000,0.000000,0.000000,2194.554750,115.800000,0.000000,115.797927,0,1364.360000,,0.000000,0.000000,1070023.820000,6513.830000,80486.100000,18377.060000,1310.290000
Balanced,FFG Qualified,FFG Qualified - 35-65,0.330000,Past 10 Years,Past 10Y (2016–2025),Calendar,Yearly,Off,Yearly Rebal | No TLH,1089801.000000,0.089801,0.075430,0.094384,0.799200,-0.102215,0.332100,12.057200,0.000000,0.000000,135.306291,0.960000,0.000000,0.957594,0,1219.790000,,0.000000,0.000000,1070216.950000,814.820000,89954.690000,18276.120000,1307.920000
Balanced,FFG Qualified,FFG Qualified - 35-65,0.330000,Past 10 Years,Past 10Y (2016–2025),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1088563.330000,0.088563,0.074397,0.094904,0.783900,-0.103555,0.409600,13.234200,0.000000,0.000000,2237.929634,415.360000,0.000000,415.359346,0,1489.060000,0.000000,0.000000,0.000000,1069214.530000,6851.210000,78210.700000,18040.060000,1308.740000
Balanced,FFG Qualified,FFG Qualified - 35-65,0.330000,Past 10 Years,Past 10Y (2016–2025),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1092562.580000,0.092563,0.077734,0.094486,0.822700,-0.103062,0.393800,13.488000,0.005348,0.240800,-1050.000000,23053.660000,22939.017108,114.647334,4,1806.480000,2851.416445,0.000000,0.000000,1066399.110000,51173.760000,59053.420000,24853.660000,1309.820000
Balanced,FFG Qualified,FFG Qualified - 35-65,0.330000,Past 10 Years,Past 10Y (2016–2025),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1088838.060000,0.088838,0.074627,0.095675,0.780000,-0.103658,0.326800,12.253100,0.004665,-0.406100,-1050.000000,59907.280000,59906.318420,0.957594,10,2244.360000,-962.938392,0.000000,0.000000,1057698.650000,131370.290000,18181.850000,29834.070000,1305.350000
Balanced,FFG Qualified,FFG Qualified - 35-65,0.330000,Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1088524.030000,0.088524,0.074364,0.094675,0.785500,-0.103426,0.364000,12.438500,0.000000,0.000000,2437.064033,0.000000,0.000000,0.000000,0,1286.010000,,0.000000,0.000000,1070159.850000,-11.890000,85295.950000,17055.030000,1309.150000
Balanced,FFG Qualified,FFG Qualified - 35-65,0.330000,Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1090828.260000,0.090828,0.076287,0.095381,0.799800,-0.103426,0.342500,12.047700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1071113.900000,0.000000,92026.820000,18405.360000,1308.990000
Balanced,FFG Qualified,FFG Qualified - 35-65,0.330000,Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1089964.930000,0.089965,0.075567,0.095800,0.788800,-0.104909,0.361100,12.722500,0.005448,0.020600,-1050.000000,60993.510000,60993.506693,0.000000,8,2366.520000,1440.900722,0.000000,0.000000,1058264.900000,120873.980000,17367.810000,30393.340000,1306.700000
Balanced,FFG Qualified,FFG Qualified - 35-65,0.330000,Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1089607.200000,0.089607,0.075268,0.096669,0.778600,-0.104909,0.337200,12.240300,0.004690,-0.450100,-1050.000000,60993.510000,60993.506693,0.000000,8,2242.580000,-1221.065407,0.000000,0.000000,1058226.090000,133426.060000,18367.220000,30074.840000,1306.270000
Balanced,FFG Qualified,FFG Qualified - 35-65,0.330000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1090828.260000,0.090828,0.076287,0.095381,0.799800,-0.103426,0.342500,12.047700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1071113.900000,0.000000,92026.820000,18405.360000,1308.990000
Balanced,FFG Qualified,FFG Qualified - 35-65,0.330000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1090828.260000,0.090828,0.076287,0.095381,0.799800,-0.103426,0.342500,12.047700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1071113.900000,0.000000,92026.820000,18405.360000,1308.990000
Balanced,FFG Qualified,FFG Qualified - 35-65,0.330000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1090828.260000,0.090828,0.076287,0.095381,0.799800,-0.103426,0.342500,12.047700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1071113.900000,0.000000,92026.820000,18405.360000,1308.990000
Balanced,FFG Qualified,FFG Qualified - 35-65,0.330000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1089607.200000,0.089607,0.075268,0.096669,0.778600,-0.104909,0.337200,12.240300,0.004690,-0.450100,-1050.000000,60993.510000,60993.506693,0.000000,8,2242.580000,-1221.065407,0.000000,0.000000,1058226.090000,133426.060000,18367.220000,30074.840000,1306.270000
Balanced,FFG Qualified,FFG Qualified - 35-65,0.330000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1089607.200000,0.089607,0.075268,0.096669,0.778600,-0.104909,0.337200,12.240300,0.004690,-0.450100,-1050.000000,60993.510000,60993.506693,0.000000,8,2242.580000,-1221.065407,0.000000,0.000000,1058226.090000,133426.060000,18367.220000,30074.840000,1306.270000
Balanced,FFG Qualified,FFG Qualified - 35-65,0.330000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1089607.200000,0.089607,0.075268,0.096669,0.778600,-0.104909,0.337200,12.240300,0.004690,-0.450100,-1050.000000,60993.510000,60993.506693,0.000000,8,2242.580000,-1221.065407,0.000000,0.000000,1058226.090000,133426.060000,18367.220000,30074.840000,1306.270000
Balanced,FFG Qualified,FFG Qualified - 35-65,0.330000,Past 20 Years,Past 20Y (2006–2025),Calendar,Monthly,Off,Monthly Rebal | No TLH,1088563.330000,0.088563,0.074397,0.094904,0.783900,-0.103555,0.409600,13.234200,0.000000,0.000000,2237.929634,415.360000,0.000000,415.359346,0,1489.060000,,0.000000,0.000000,1069214.530000,6851.210000,78210.700000,18040.060000,1308.740000
Balanced,FFG Qualified,FFG Qualified - 35-65,0.330000,Past 20 Years,Past 20Y (2006–2025),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1089711.170000,0.089711,0.075355,0.095083,0.792500,-0.103343,0.403900,13.134000,0.000000,0.000000,2194.554750,115.800000,0.000000,115.797927,0,1364.360000,,0.000000,0.000000,1070023.820000,6513.830000,80486.100000,18377.060000,1310.290000
Balanced,FFG Qualified,FFG Qualified - 35-65,0.330000,Past 20 Years,Past 20Y (2006–2025),Calendar,Yearly,Off,Yearly Rebal | No TLH,1089801.000000,0.089801,0.075430,0.094384,0.799200,-0.102215,0.332100,12.057200,0.000000,0.000000,135.306291,0.960000,0.000000,0.957594,0,1219.790000,,0.000000,0.000000,1070216.950000,814.820000,89954.690000,18276.120000,1307.920000
Balanced,FFG Qualified,FFG Qualified - 35-65,0.330000,Past 20 Years,Past 20Y (2006–2025),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1088563.330000,0.088563,0.074397,0.094904,0.783900,-0.103555,0.409600,13.234200,0.000000,0.000000,2237.929634,415.360000,0.000000,415.359346,0,1489.060000,0.000000,0.000000,0.000000,1069214.530000,6851.210000,78210.700000,18040.060000,1308.740000
Balanced,FFG Qualified,FFG Qualified - 35-65,0.330000,Past 20 Years,Past 20Y (2006–2025),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1092562.580000,0.092563,0.077734,0.094486,0.822700,-0.103062,0.393800,13.488000,0.005348,0.240800,-1050.000000,23053.660000,22939.017108,114.647334,4,1806.480000,2851.416445,0.000000,0.000000,1066399.110000,51173.760000,59053.420000,24853.660000,1309.820000
Balanced,FFG Qualified,FFG Qualified - 35-65,0.330000,Past 20 Years,Past 20Y (2006–2025),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1088838.060000,0.088838,0.074627,0.095675,0.780000,-0.103658,0.326800,12.253100,0.004665,-0.406100,-1050.000000,59907.280000,59906.318420,0.957594,10,2244.360000,-962.938392,0.000000,0.000000,1057698.650000,131370.290000,18181.850000,29834.070000,1305.350000
Balanced,FFG Qualified,FFG Qualified - 35-65,0.330000,Past 20 Years,Past 20Y (2006–2025),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1088524.030000,0.088524,0.074364,0.094675,0.785500,-0.103426,0.364000,12.438500,0.000000,0.000000,2437.064033,0.000000,0.000000,0.000000,0,1286.010000,,0.000000,0.000000,1070159.850000,-11.890000,85295.950000,17055.030000,1309.150000
Balanced,FFG Qualified,FFG Qualified - 35-65,0.330000,Past 20 Years,Past 20Y (2006–2025),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1090828.260000,0.090828,0.076287,0.095381,0.799800,-0.103426,0.342500,12.047700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1071113.900000,0.000000,92026.820000,18405.360000,1308.990000
Balanced,FFG Qualified,FFG Qualified - 35-65,0.330000,Past 20 Years,Past 20Y (2006–2025),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1089964.930000,0.089965,0.075567,0.095800,0.788800,-0.104909,0.361100,12.722500,0.005448,0.020600,-1050.000000,60993.510000,60993.506693,0.000000,8,2366.520000,1440.900722,0.000000,0.000000,1058264.900000,120873.980000,17367.810000,30393.340000,1306.700000
Balanced,FFG Qualified,FFG Qualified - 35-65,0.330000,Past 20 Years,Past 20Y (2006–2025),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1089607.200000,0.089607,0.075268,0.096669,0.778600,-0.104909,0.337200,12.240300,0.004690,-0.450100,-1050.000000,60993.510000,60993.506693,0.000000,8,2242.580000,-1221.065407,0.000000,0.000000,1058226.090000,133426.060000,18367.220000,30074.840000,1306.270000
Balanced,FFG Qualified,FFG Qualified - 40-60,0.390000,Bear Market,Bear (2007–2008),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,697799.040000,-0.302201,-0.201932,0.229178,-0.881100,-0.392195,-0.068400,4.616600,0.000000,0.000000,2201.411071,82.150000,0.000000,82.152442,0,1513.100000,,0.000000,0.000000,700210.450000,-24575.940000,-282702.900000,-3251.410000,840.000000
Balanced,FFG Qualified,FFG Qualified - 40-60,0.390000,Bear Market,Bear (2007–2008),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,720869.770000,-0.279130,-0.185492,0.219786,-0.844000,-0.376725,-0.132800,4.728000,0.000000,0.000000,2456.432316,0.000000,0.000000,0.000000,0,1557.670000,,0.000000,0.000000,723284.330000,-2360.340000,-285037.950000,-3282.550000,867.990000
Balanced,FFG Qualified,FFG Qualified - 40-60,0.390000,Bear Market,Bear (2007–2008),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,758817.910000,-0.241182,-0.158871,0.203867,-0.779300,-0.343740,-0.116000,4.056500,0.000000,0.000000,2765.136456,0.000000,0.000000,0.000000,0,1538.480000,,0.000000,0.000000,761719.150000,33128.550000,-283832.700000,-3815.140000,913.900000
Balanced,FFG Qualified,FFG Qualified - 40-60,0.390000,Bear Market,Bear (2007–2008),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,698660.860000,-0.301339,-0.201314,0.230449,-0.873600,-0.392321,-0.058900,4.501800,0.007471,0.002300,-2100.000000,75419.910000,75341.612574,78.299628,17,2554.780000,861.819507,6852.176280,0.000000,697823.730000,-14076.280000,-220267.920000,0.000000,837.130000
Balanced,FFG Qualified,FFG Qualified - 40-60,0.390000,Bear Market,Bear (2007–2008),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,720353.250000,-0.279647,-0.185858,0.220639,-0.842400,-0.378656,-0.134300,4.611800,0.007700,-0.127100,-2100.000000,68924.920000,68924.923603,0.000000,14,2629.350000,-516.527573,6852.176280,0.000000,719490.080000,-164.230000,-222352.080000,0.000000,863.160000
Balanced,FFG Qualified,FFG Qualified - 40-60,0.390000,Bear Market,Bear (2007–2008),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,759087.820000,-0.240912,-0.158684,0.204820,-0.774700,-0.345586,-0.103000,3.955800,0.007775,-0.057200,-2100.000000,67822.760000,67822.762148,0.000000,13,2686.350000,269.907446,6852.176280,0.000000,758178.170000,34757.570000,-221143.710000,0.000000,909.650000
Balanced,FFG Qualified,FFG Qualified - 40-60,0.390000,Bear Market,Bear (2007–2008),Calendar,Monthly,Off,Monthly Rebal | No TLH,695434.560000,-0.304565,-0.203628,0.225406,-0.903400,-0.394973,-0.131300,3.620200,0.000000,0.000000,1320.840081,5463.630000,0.000000,5463.632183,0,1702.620000,,0.000000,0.000000,696792.920000,-23041.760000,-282656.090000,-2194.260000,835.890000
Balanced,FFG Qualified,FFG Qualified - 40-60,0.390000,Bear Market,Bear (2007–2008),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,696959.090000,-0.303041,-0.202534,0.217272,-0.932200,-0.384946,-0.151200,3.647100,0.000000,0.000000,787.704326,1139.040000,0.000000,1139.037180,0,1417.580000,,0.000000,0.000000,697905.260000,-24211.970000,-279553.240000,-1783.400000,837.230000
Balanced,FFG Qualified,FFG Qualified - 40-60,0.390000,Bear Market,Bear (2007–2008),Calendar,Yearly,Off,Yearly Rebal | No TLH,713967.040000,-0.286033,-0.190390,0.201577,-0.944500,-0.363145,-0.140700,3.055100,0.000000,0.000000,512.640243,35.730000,0.000000,35.730309,0,1288.190000,,0.000000,0.000000,714672.300000,-15742.830000,-269953.990000,-1562.640000,857.380000
Balanced,FFG Qualified,FFG Qualified - 40-60,0.390000,Bear Market,Bear (2007–2008),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,693376.000000,-0.306624,-0.205107,0.226116,-0.907100,-0.397827,-0.129200,3.414000,0.007952,-0.261300,-2100.000000,75883.410000,73436.832799,2446.580214,56,2712.120000,-2058.563097,1620.295944,0.000000,692545.210000,-16083.200000,-223938.010000,0.000000,830.790000
Balanced,FFG Qualified,FFG Qualified - 40-60,0.390000,Bear Market,Bear (2007–2008),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,695964.960000,-0.304035,-0.203248,0.219258,-0.927000,-0.385094,-0.127900,3.598100,0.008055,-0.163000,-2100.000000,77148.170000,76872.105032,276.067537,48,2525.460000,-994.123644,7161.785245,0.000000,695131.060000,-14087.020000,-216590.420000,0.000000,833.900000
Balanced,FFG Qualified,FFG Qualified - 40-60,0.390000,Bear Market,Bear (2007–2008),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,712417.540000,-0.287582,-0.191492,0.202475,-0.945800,-0.365089,-0.120600,3.003900,0.006772,-0.252600,-2100.000000,77151.440000,77116.098018,35.344584,16,2397.950000,-1549.502821,6852.176280,0.000000,711563.900000,-2784.310000,-208841.120000,0.000000,853.640000
Balanced,FFG Qualified,FFG Qualified - 40-60,0.390000,Bear Market,Bear (2007–2008),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,707025.850000,-0.292974,-0.195333,0.231215,-0.844800,-0.388937,-0.046800,4.543300,0.000000,0.000000,2141.689498,369.830000,0.000000,369.831824,0,1573.830000,,0.000000,0.000000,709366.540000,-15263.570000,-283379.040000,-3191.690000,851.000000
Balanced,FFG Qualified,FFG Qualified - 40-60,0.390000,Bear Market,Bear (2007–2008),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,708006.090000,-0.291994,-0.194634,0.212891,-0.914200,-0.373940,-0.176200,3.697800,0.000000,0.000000,563.451279,528.840000,0.000000,528.844209,0,1365.010000,,0.000000,0.000000,708769.260000,-19304.870000,-273577.840000,-1613.450000,850.280000
Balanced,FFG Qualified,FFG Qualified - 40-60,0.390000,Bear Market,Bear (2007–2008),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,706739.880000,-0.293260,-0.195537,0.232659,-0.840400,-0.391778,-0.030500,4.469900,0.008313,-0.097300,-2100.000000,79207.670000,79051.244430,156.422260,21,2763.700000,-285.964130,6852.176280,0.000000,705893.060000,-346.280000,-222832.810000,0.000000,846.830000
Balanced,FFG Qualified,FFG Qualified - 40-60,0.390000,Bear Market,Bear (2007–2008),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,706823.740000,-0.293176,-0.195477,0.214638,-0.910700,-0.375685,-0.163600,3.694000,0.007085,-0.204500,-2100.000000,78869.390000,78869.394187,0.000000,16,2547.200000,-1182.344836,6852.176280,0.000000,705976.810000,-4399.680000,-212908.170000,0.000000,846.930000
Balanced,FFG Qualified,FFG Qualified - 40-60,0.390000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1032405.220000,0.032405,0.216545,0.037509,5.773100,-0.010906,-0.399500,0.564200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1019405.010000,33603.780000,0.000000,11761.320000,1238.890000
Balanced,FFG Qualified,FFG Qualified - 40-60,0.390000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1032405.220000,0.032405,0.216545,0.037509,5.773100,-0.010906,-0.399500,0.564200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1019405.010000,33603.780000,0.000000,11761.320000,1238.890000
Balanced,FFG Qualified,FFG Qualified - 40-60,0.390000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1032405.220000,0.032405,0.216545,0.037509,5.773100,-0.010906,-0.399500,0.564200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1019405.010000,33603.780000,0.000000,11761.320000,1238.890000
Balanced,FFG Qualified,FFG Qualified - 40-60,0.390000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1032405.220000,0.032405,0.216545,0.037509,5.773100,-0.010906,-0.399500,0.564200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1019405.010000,33603.780000,0.000000,11761.320000,1238.890000
Balanced,FFG Qualified,FFG Qualified - 40-60,0.390000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1032405.220000,0.032405,0.216545,0.037509,5.773100,-0.010906,-0.399500,0.564200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,0.000000,0.000000,0.000000,1019405.010000,33603.780000,0.000000,11761.320000,1238.890000
